year,month,vtype,make,make
2016,10,05 - Light Duty Truck,HUMM,1
2016,10,05 - Light Duty Truck,HYUN,10
2016,10,05 - Light Duty Truck,INFI,1
2016,10,05 - Light Duty Truck,INTL,15
2016,10,05 - Light Duty Truck,ISU,2
2016,10,05 - Light Duty Truck,ISUZ,1
2016,10,05 - Light Duty Truck,ISUZU,4
2016,10,05 - Light Duty Truck,JEEP,25
2016,10,05 - Light Duty Truck,KIA,4
2016,10,05 - Light Duty Truck,LAND ROVER,1
2016,10,05 - Light Duty Truck,LEX,1
2016,10,05 - Light Duty Truck,LEXS,2
2016,10,05 - Light Duty Truck,LEXU,9
2016,10,05 - Light Duty Truck,LEXUS,2
2016,10,05 - Light Duty Truck,LINCOLN,9
2016,10,05 - Light Duty Truck,LNDR,3
2016,10,05 - Light Duty Truck,MAZD,1
2016,10,05 - Light Duty Truck,MERCEDES,2
2016,10,05 - Light Duty Truck,MERZ,5
2016,10,05 - Light Duty Truck,MITS,3
2016,10,05 - Light Duty Truck,MITSUBISHI,4
2016,10,05 - Light Duty Truck,NISS,17
2016,10,05 - Light Duty Truck,NISSAN,16
2016,10,05 - Light Duty Truck,PILOT,2
2016,10,05 - Light Duty Truck,PORS,1
2016,10,05 - Light Duty Truck,RAM,2
2016,10,05 - Light Duty Truck,SCION,1
2016,10,05 - Light Duty Truck,SUBA,1
2016,10,05 - Light Duty Truck,SUKU,1
2016,10,05 - Light Duty Truck,SUZUKI,1
2016,10,05 - Light Duty Truck,TOYOT,2
2016,10,05 - Light Duty Truck,TOYOTA,62
2016,10,05 - Light Duty Truck,TOYT,49
2016,10,05 - Light Duty Truck,VOLKSWAGEN,3
2016,10,05 - Light Duty Truck,VOLV,2
2016,10,05 - Light Duty Truck,VOLVO,2
2016,10,06 - Heavy Duty Truck,AUDI,1
2016,10,06 - Heavy Duty Truck,CHEV,3
2016,10,06 - Heavy Duty Truck,CHEVY,1
2016,10,06 - Heavy Duty Truck,DODG,1
2016,10,06 - Heavy Duty Truck,DODGE,2
2016,10,06 - Heavy Duty Truck,FORD,15
2016,10,06 - Heavy Duty Truck,FREI,1
2016,10,06 - Heavy Duty Truck,FREIGHTLINER,2
2016,10,06 - Heavy Duty Truck,FRHT,1
2016,10,06 - Heavy Duty Truck,GMC,5
2016,10,06 - Heavy Duty Truck,INTE,3
2016,10,06 - Heavy Duty Truck,INTERNATIONAL,3
2016,10,06 - Heavy Duty Truck,INTL,2
2016,10,06 - Heavy Duty Truck,IZUZU,1
2016,10,06 - Heavy Duty Truck,KENW,4
2016,10,06 - Heavy Duty Truck,MACK,4
2016,10,06 - Heavy Duty Truck,MARM,1
2016,10,06 - Heavy Duty Truck,PETE,3
2016,10,06 - Heavy Duty Truck,PETER,2
2016,10,06 - Heavy Duty Truck,PETERBUILT,5
2016,10,06 - Heavy Duty Truck,SUZUKI,1
2016,10,06 - Heavy Duty Truck,VOLV,2
2016,10,07 - Truck/Road Tractor,FREIGHTLINER,2
2016,10,07 - Truck/Road Tractor,FRHT,1
2016,10,07 - Truck/Road Tractor,GMC,3
2016,10,07 - Truck/Road Tractor,PTRB,2
2016,10,08 - Recreational Vehicle,CADILLAC,1
2016,10,08 - Recreational Vehicle,CHEV,1
2016,10,08 - Recreational Vehicle,FORD,1
2016,10,08 - Recreational Vehicle,HOND,7
2016,10,08 - Recreational Vehicle,HONDA,2
2016,10,08 - Recreational Vehicle,HYUN,4
2016,10,08 - Recreational Vehicle,JEEP,1
2016,10,08 - Recreational Vehicle,LEXS,1
2016,10,08 - Recreational Vehicle,LEXUS,1
2016,10,08 - Recreational Vehicle,MERZ,1
2016,10,08 - Recreational Vehicle,NISSAN,2
2016,10,08 - Recreational Vehicle,ROV,1
2016,10,08 - Recreational Vehicle,TOY,5
2016,10,08 - Recreational Vehicle,TOYOTA,1
2016,10,08 - Recreational Vehicle,TOYT,1
2016,10,10 - Transit Bus,ACRA,1
2016,10,10 - Transit Bus,FORD,3
2016,10,10 - Transit Bus,ORION,2
2016,10,12 - School Bus,FREIGHTLINER,2
2016,10,12 - School Bus,THOMAS,4
2016,10,12 - School Bus,THOMAS BUS,1
2016,10,18 - Police(Non-Emerg),0,1
2016,10,19 - Moped,HONDA,17
2016,10,19 - Moped,UNK,3
2016,10,20 - Commercial Rig,PTRB,1
2016,10,21 - Tandem Trailer,TOW,2
2016,10,25 - Utility Trailer,BECK,6
2016,10,25 - Utility Trailer,LEONARD,3
2016,10,25 - Utility Trailer,NNT,2
2016,10,25 - Utility Trailer,PERO,3
2016,10,26 - Boat Trailer,CHEVROLET,2
2016,10,28 - Other,ACUR,1
2016,10,28 - Other,ACURA,4
2016,10,28 - Other,AUDI,1
2016,10,28 - Other,BMW,3
2016,10,28 - Other,BUIC,1
2016,10,28 - Other,BUICK,1
2016,10,28 - Other,CADILAC,2
2016,10,28 - Other,CHEV,6
2016,10,28 - Other,CHEVROLET,3
2016,10,28 - Other,CHRY,3
2016,10,28 - Other,DODGE,9
2016,10,28 - Other,FORD,41
2016,10,28 - Other,HOND,3
2016,10,28 - Other,HONDA,14
2016,10,28 - Other,HYUNDAI,1
2016,10,28 - Other,ISUZU,4
2016,10,28 - Other,JEEP,12
2016,10,28 - Other,KIA,1
2016,10,28 - Other,LEXU,1
2016,10,28 - Other,LINC,1
2016,10,28 - Other,MAZDA,1
2016,10,28 - Other,MERCEDES BENZ,5
2016,10,28 - Other,MITS,2
2016,10,28 - Other,NISS,3
2016,10,28 - Other,NISSAN,2
2016,10,28 - Other,PORS,2
2016,10,28 - Other,RAM,1
2016,10,28 - Other,SATU,1
2016,10,28 - Other,SUBA,1
2016,10,28 - Other,SUPER HORNET,1
2016,10,28 - Other,TOYOTA,26
2016,10,28 - Other,TOYT,18
2016,10,28 - Other,VESPA,4
2016,10,28 - Other,VOLV,1
2016,10,29 - Unknown,MAZD,1
2016,11,01 - Motorcycle,BAJA,4
2016,11,01 - Motorcycle,CHEV,1
2016,11,01 - Motorcycle,CHEVROLET,1
2016,11,01 - Motorcycle,CHRYSLER,6
2016,11,01 - Motorcycle,FORD,5
2016,11,01 - Motorcycle,GMC,2
2016,11,01 - Motorcycle,HARLEY,6
2016,11,01 - Motorcycle,HARLEY DAVIDSON,4
2016,11,01 - Motorcycle,HOND,5
2016,11,01 - Motorcycle,HONDA,6
2016,11,01 - Motorcycle,HYUNDAI,5
2016,11,01 - Motorcycle,JEEP,2
2016,11,01 - Motorcycle,KAWASAKI,2
2016,11,01 - Motorcycle,KAWK,2
2016,11,01 - Motorcycle,LINC,1
2016,11,01 - Motorcycle,NISS,6
2016,11,01 - Motorcycle,NISSAN,1
2016,11,01 - Motorcycle,RANG,1
2016,11,01 - Motorcycle,SUZU,1
2016,11,01 - Motorcycle,SUZUKI,2
2016,11,01 - Motorcycle,TAOTAO,5
2016,11,01 - Motorcycle,TOYOTA,1
2016,11,01 - Motorcycle,TOYT,2
2016,11,01 - Motorcycle,VOLK,1
2016,11,01 - Motorcycle,YAMAHA,8
2016,11,02 - Automobile,ACUA,1
2016,11,02 - Automobile,ACUR,94
2016,11,02 - Automobile,ACURA,311
2016,11,02 - Automobile,ACUTA,5
2016,11,02 - Automobile,ALTIMA,1
2016,11,02 - Automobile,AUDI,154
2016,11,02 - Automobile,AUDU,1
2016,11,02 - Automobile,"B,W",2
2016,11,02 - Automobile,BMW,336
2016,11,02 - Automobile,BUIC,10
2016,11,02 - Automobile,BUICK,48
2016,11,02 - Automobile,CAD,8
2016,11,02 - Automobile,CADAILLIC,1
2016,11,02 - Automobile,CADALLAC,7
2016,11,02 - Automobile,CADI,49
2016,11,02 - Automobile,CADILLA,3
2016,11,02 - Automobile,CADILLAC,44
2016,11,02 - Automobile,CHEV,261
2016,11,02 - Automobile,CHEVE,2
2016,11,02 - Automobile,CHEVERLET,1
2016,11,02 - Automobile,CHEVERLOT,3
2016,11,02 - Automobile,CHEVORLET,10
2016,11,02 - Automobile,CHEVROLET,312
2016,11,02 - Automobile,CHEVROLWT,2
2016,11,02 - Automobile,CHEVY,245
2016,11,02 - Automobile,CHRY,61
2016,11,02 - Automobile,CHRYLSER,1
2016,11,02 - Automobile,CHRYS,1
2016,11,02 - Automobile,CHRYSLER,94
2016,11,02 - Automobile,CHRYSTLER,10
2016,11,02 - Automobile,CHVEROLET,1
2016,11,02 - Automobile,CHYRSLER,1
2016,11,02 - Automobile,CRYS,1
2016,11,02 - Automobile,CRYSL,1
2016,11,02 - Automobile,CRYSLER,5
2016,11,02 - Automobile,CRYSTLER,2
2016,11,02 - Automobile,DODG,92
2016,11,02 - Automobile,DODGE,247
2016,11,02 - Automobile,FIAT,1
2016,11,02 - Automobile,FORD,937
2016,11,02 - Automobile,GEO,21
2016,11,02 - Automobile,GMC,73
2016,11,02 - Automobile,HANDA,3
2016,11,02 - Automobile,HEVY,2
2016,11,02 - Automobile,HINDA,3
2016,11,02 - Automobile,HIONDA,5
2016,11,02 - Automobile,HNDA,1
2016,11,02 - Automobile,HODA,2
2016,11,02 - Automobile,HODNA,7
2016,11,02 - Automobile,HON,2
2016,11,02 - Automobile,HONA,1
2016,11,02 - Automobile,HOND,480
2016,11,02 - Automobile,HONDA,1553
2016,11,02 - Automobile,HONDA`,1
2016,11,02 - Automobile,HUMM,2
2016,11,02 - Automobile,HUMMER,2
2016,11,02 - Automobile,HUNDAI,3
2016,11,02 - Automobile,HUYN,1
2016,11,02 - Automobile,HUYNDAI,5
2016,11,02 - Automobile,HYN,1
2016,11,02 - Automobile,HYND,5
2016,11,02 - Automobile,HYNDAI,1
2016,11,02 - Automobile,HYUN,212
2016,11,02 - Automobile,HYUND,3
2016,11,02 - Automobile,HYUNDA,1
2016,11,02 - Automobile,HYUNDAI,291
2016,11,02 - Automobile,HYUNDAIA,1
2016,11,02 - Automobile,HYUNDI,1
2016,11,02 - Automobile,HYUNDIA,2
2016,11,02 - Automobile,INF,7
2016,11,02 - Automobile,INFI,66
2016,11,02 - Automobile,INFIN,4
2016,11,02 - Automobile,INFINI,1
2016,11,02 - Automobile,INFINITI,97
2016,11,02 - Automobile,INFINITY,9
2016,11,02 - Automobile,INFINTI,2
2016,11,02 - Automobile,ISU,6
2016,11,02 - Automobile,ISUSU,4
2016,11,02 - Automobile,ISUZU,7
2016,11,02 - Automobile,IZUZU,2
2016,11,02 - Automobile,JAGU,9
2016,11,02 - Automobile,JAGUAR,13
2016,11,02 - Automobile,JEEP,262
2016,11,02 - Automobile,KAWASAKI,12
2016,11,02 - Automobile,KIA,190
2016,11,02 - Automobile,KIA4,1
2016,11,02 - Automobile,LAD ROVER,1
2016,11,02 - Automobile,LAND ROVER,9
2016,11,02 - Automobile,LANDROVER,15
2016,11,02 - Automobile,LANR,1
2016,11,02 - Automobile,LEX,5
2016,11,02 - Automobile,LEXIS,3
2016,11,02 - Automobile,LEXS,53
2016,11,02 - Automobile,LEXU,24
2016,11,02 - Automobile,LEXUS,175
2016,11,02 - Automobile,LEXUS4D,1
2016,11,02 - Automobile,LIINCOLN,4
2016,11,02 - Automobile,LINC,29
2016,11,02 - Automobile,LINCOLN,35
2016,11,02 - Automobile,LNDR,11
2016,11,02 - Automobile,MADZ,2
2016,11,02 - Automobile,MASE,1
2016,11,02 - Automobile,MAYB,1
2016,11,02 - Automobile,MAZ,2
2016,11,02 - Automobile,MAZA,1
2016,11,02 - Automobile,MAZD,72
2016,11,02 - Automobile,MAZDA,169
2016,11,02 - Automobile,MB,4
2016,11,02 - Automobile,MER-BENZ,1
2016,11,02 - Automobile,MERC,51
2016,11,02 - Automobile,MERCE,1
2016,11,02 - Automobile,MERCEDES,95
2016,11,02 - Automobile,MERCEDES BENZ,10
2016,11,02 - Automobile,MERCEDES-BENZ,3
2016,11,02 - Automobile,MERCEDEZ,8
2016,11,02 - Automobile,MERCUR,1
2016,11,02 - Automobile,MERCURY,61
2016,11,02 - Automobile,MERZ,171
2016,11,02 - Automobile,MERZ BENZ,1
2016,11,02 - Automobile,MINI,18
2016,11,02 - Automobile,MISSIBISHI,5
2016,11,02 - Automobile,MISTU,1
2016,11,02 - Automobile,MISTUBISHI,2
2016,11,02 - Automobile,MITIS,1
2016,11,02 - Automobile,MITS,59
2016,11,02 - Automobile,MITSU,2
2016,11,02 - Automobile,MITSUBISHI,51
2016,11,02 - Automobile,MITSUBUSHI,1
2016,11,02 - Automobile,MITUBISHI,1
2016,11,02 - Automobile,MITZ,1
2016,11,02 - Automobile,MNNI,7
2016,11,02 - Automobile,MSAERADI,3
2016,11,02 - Automobile,MTS,1
2016,11,02 - Automobile,NIS,3
2016,11,02 - Automobile,NISAN,6
2016,11,02 - Automobile,NISS,342
2016,11,02 - Automobile,NISSA,5
2016,11,02 - Automobile,NISSA N,3
2016,11,02 - Automobile,NISSAN,738
2016,11,02 - Automobile,NISSIAN,3
2016,11,02 - Automobile,NOSSAN,3
2016,11,02 - Automobile,OLDS,2
2016,11,02 - Automobile,OLDSMOBILE,4
2016,11,02 - Automobile,ORD,1
2016,11,02 - Automobile,PLYMOUTH,15
2016,11,02 - Automobile,PONT,41
2016,11,02 - Automobile,PONTIAC,37
2016,11,02 - Automobile,PONTIC,1
2016,11,02 - Automobile,PORCHE,2
2016,11,02 - Automobile,PORS,4
2016,11,02 - Automobile,PORSCHE,7
2016,11,02 - Automobile,RANG,1
2016,11,02 - Automobile,RANGE ROVER,6
2016,11,02 - Automobile,RIO,1
2016,11,02 - Automobile,ROV,1
2016,11,02 - Automobile,SAA,2
2016,11,02 - Automobile,SAAB,11
2016,11,02 - Automobile,SAT,1
2016,11,02 - Automobile,SATU,17
2016,11,02 - Automobile,SATUR,1
2016,11,02 - Automobile,SATURN,24
2016,11,02 - Automobile,SCIO,3
2016,11,02 - Automobile,SCION,62
2016,11,02 - Automobile,SHOR,1
2016,11,02 - Automobile,STRN,3
2016,11,02 - Automobile,SUB,6
2016,11,02 - Automobile,SUBA,68
2016,11,02 - Automobile,SUBARU,111
2016,11,02 - Automobile,SUBU,4
2016,11,02 - Automobile,SUBURU,4
2016,11,02 - Automobile,SUSUKI,1
2016,11,02 - Automobile,SUZI,3
2016,11,02 - Automobile,SUZUKI,16
2016,11,02 - Automobile,TESL,1
2016,11,02 - Automobile,TESLA,1
2016,11,02 - Automobile,TEST,3
2016,11,02 - Automobile,TOTOTA,1
2016,11,02 - Automobile,TOTY,4
2016,11,02 - Automobile,TOY,8
2016,11,02 - Automobile,TOY0TA,1
2016,11,02 - Automobile,TOYO,19
2016,11,02 - Automobile,TOYOT,9
2016,11,02 - Automobile,TOYOTA,1547
2016,11,02 - Automobile,TOYOTA SCION,1
2016,11,02 - Automobile,TOYOTOA,2
2016,11,02 - Automobile,TOYPTA,1
2016,11,02 - Automobile,TOYT,798
2016,11,02 - Automobile,TOYTA,10
2016,11,02 - Automobile,TOYTOA,1
2016,11,02 - Automobile,TOYTOTA,1
2016,11,02 - Automobile,TPYOTA,1
2016,11,02 - Automobile,TYOTA,2
2016,11,02 - Automobile,VO;K,1
2016,11,02 - Automobile,VOLK,102
2016,11,02 - Automobile,VOLKS,60
2016,11,02 - Automobile,VOLKSWAGEN,25
2016,11,02 - Automobile,VOLKSWAGGON,2
2016,11,02 - Automobile,VOLKSWAGON,61
2016,11,02 - Automobile,VOLS,1
2016,11,02 - Automobile,VOLV,23
2016,11,02 - Automobile,VOLVO,56
2016,11,02 - Automobile,VW,52
2016,11,02 - Automobile,VWOLKS,9
2016,11,02 - Automobile,YAMAHA,1
2016,11,03 - Station Wagon,ACUR,1
2016,11,03 - Station Wagon,ACURA,7
2016,11,03 - Station Wagon,BMW,6
2016,11,03 - Station Wagon,CHEV,5
2016,11,03 - Station Wagon,CHEVROLET,8
2016,11,03 - Station Wagon,CHEVY,1
2016,11,03 - Station Wagon,DODG,1
2016,11,03 - Station Wagon,FORD,15
2016,11,03 - Station Wagon,GMC,9
2016,11,03 - Station Wagon,HOND,7
2016,11,03 - Station Wagon,HONDA,17
2016,11,03 - Station Wagon,HYUN,3
2016,11,03 - Station Wagon,HYUNDAI,5
2016,11,03 - Station Wagon,INFI,3
2016,11,03 - Station Wagon,JEEP,5
2016,11,03 - Station Wagon,KIA,8
2016,11,03 - Station Wagon,LEXUS,5
2016,11,03 - Station Wagon,MAZDA,2
2016,11,03 - Station Wagon,MERCEDES,6
2016,11,03 - Station Wagon,MITS,1
2016,11,03 - Station Wagon,NISS,6
2016,11,03 - Station Wagon,NISSAN,6
2016,11,03 - Station Wagon,NISSIAM,1
2016,11,03 - Station Wagon,SUB,1
2016,11,03 - Station Wagon,SUBA,9
2016,11,03 - Station Wagon,SUBARU,5
2016,11,03 - Station Wagon,TOYOT,1
2016,11,03 - Station Wagon,TOYOTA,24
2016,11,03 - Station Wagon,TOYOYTA,1
2016,11,03 - Station Wagon,TOYT,14
2016,11,03 - Station Wagon,VOLK,1
2016,11,03 - Station Wagon,VOLKS,2
2016,11,03 - Station Wagon,VOLKSWAGEN,1
2016,11,03 - Station Wagon,VOLSWAGEN,2
2016,11,03 - Station Wagon,VOLSWAGON,1
2016,11,03 - Station Wagon,VOLV,3
2016,11,03 - Station Wagon,VOLVO,1
2016,11,03 - Station Wagon,VW,3
2016,11,04 - Limousine,CADI,5
2016,11,04 - Limousine,NISS,1
2016,11,04 - Limousine,SUZI,1
2016,11,04 - Limousine,TOYT,1
2016,11,05 - Light Duty Truck,ACUR,8
2016,11,05 - Light Duty Truck,ACURA,2
2016,11,05 - Light Duty Truck,AUDI,2
2016,11,05 - Light Duty Truck,BENZ,1
2016,11,05 - Light Duty Truck,BMW,7
2016,11,05 - Light Duty Truck,CAD,2
2016,11,05 - Light Duty Truck,CHEV,28
2016,11,05 - Light Duty Truck,CHEVRLET,1
2016,11,05 - Light Duty Truck,CHEVROLET,17
2016,11,05 - Light Duty Truck,CHEVY,97
2016,11,05 - Light Duty Truck,DODG,17
2016,11,05 - Light Duty Truck,DODGE,20
2016,11,05 - Light Duty Truck,DOGE,1
2016,11,05 - Light Duty Truck,FORD,174
2016,11,05 - Light Duty Truck,FREI,1
2016,11,05 - Light Duty Truck,GMC,25
2016,11,05 - Light Duty Truck,HOND,16
2016,11,05 - Light Duty Truck,HONDA,27
2016,11,05 - Light Duty Truck,HUMM,1
2016,11,05 - Light Duty Truck,HYUNDAI,2
2016,11,05 - Light Duty Truck,INFI,1
2016,11,05 - Light Duty Truck,INTERNATIONAL,1
2016,11,05 - Light Duty Truck,INTL,2
2016,11,05 - Light Duty Truck,ISU,4
2016,11,05 - Light Duty Truck,ISUZU,2
2016,11,05 - Light Duty Truck,JEEP,13
2016,11,05 - Light Duty Truck,KIA,4
2016,11,05 - Light Duty Truck,LEX,2
2016,11,05 - Light Duty Truck,LEXS,5
2016,11,05 - Light Duty Truck,LEXU,1
2016,11,05 - Light Duty Truck,LEXUS,5
2016,11,05 - Light Duty Truck,LINC,2
2016,11,05 - Light Duty Truck,LINCOLN,1
2016,11,05 - Light Duty Truck,LNDR,2
2016,11,05 - Light Duty Truck,MAZD,1
2016,11,05 - Light Duty Truck,MAZDA,1
2016,11,05 - Light Duty Truck,MERC,3
2016,11,05 - Light Duty Truck,MERCEDES,5
2016,11,05 - Light Duty Truck,MERCURY,2
2016,11,05 - Light Duty Truck,MERZ,8
2016,11,05 - Light Duty Truck,MITSUBISHI,1
2016,11,05 - Light Duty Truck,NISS,11
2016,11,05 - Light Duty Truck,NISSAN,16
2016,11,05 - Light Duty Truck,PONT,1
2016,11,05 - Light Duty Truck,RAM,2
2016,11,05 - Light Duty Truck,ROV,1
2016,11,05 - Light Duty Truck,STRN,1
2016,11,05 - Light Duty Truck,SUBA,2
2016,11,05 - Light Duty Truck,SUBARU,2
2016,11,05 - Light Duty Truck,TOYOT,1
2016,11,05 - Light Duty Truck,TOYOTA,44
2016,11,05 - Light Duty Truck,TOYT,28
2016,11,05 - Light Duty Truck,VOLV,1
2016,11,05 - Light Duty Truck,VOLVO,4
2016,11,06 - Heavy Duty Truck,CHEV,8
2016,11,06 - Heavy Duty Truck,CHEVY,1
2016,11,06 - Heavy Duty Truck,DODGE,5
2016,11,06 - Heavy Duty Truck,FORD,20
2016,11,06 - Heavy Duty Truck,FREIGHTLINER,1
2016,11,06 - Heavy Duty Truck,FRHT,4
2016,11,06 - Heavy Duty Truck,GMC,4
2016,11,06 - Heavy Duty Truck,ISU,4
2016,11,06 - Heavy Duty Truck,ISUZ,7
2016,11,06 - Heavy Duty Truck,KW,4
2016,11,06 - Heavy Duty Truck,MACK,9
2016,11,06 - Heavy Duty Truck,PETE,3
2016,11,06 - Heavy Duty Truck,PETERBUILT,2
2016,11,06 - Heavy Duty Truck,RAM,1
2016,11,06 - Heavy Duty Truck,VOLVO,1
2016,11,06 - Heavy Duty Truck,WESTERN,2
2016,11,07 - Truck/Road Tractor,MACK,2
2016,11,08 - Recreational Vehicle,HOND,3
2016,11,08 - Recreational Vehicle,JEEP,1
2016,11,08 - Recreational Vehicle,LEXS,1
2016,11,08 - Recreational Vehicle,MERCURY,1
2016,11,09 - Farm Vehicle,CHEV,1
2016,11,14 - Ambulance(Non-Emerg),NISSAN,1
2016,11,19 - Moped,METROPOLITAN,3
2016,11,19 - Moped,TAOTAO,5
2016,11,19 - Moped,TOMOS,1
2016,11,19 - Moped,XTRE,6
2016,11,20 - Commercial Rig,DODGE,5
2016,11,20 - Commercial Rig,TOYOTA,1
2016,11,24 - Camper,CHEV,1
2016,11,25 - Utility Trailer,NNT,3
2016,11,25 - Utility Trailer,SURE,6
2016,11,27 - Farm Equipment,FORD,4
2016,11,27 - Farm Equipment,MERZ,1
2016,11,28 - Other,0,2
2016,11,28 - Other,ACUR,2
2016,11,28 - Other,ACURA,1
2016,11,28 - Other,AUDI,1
2016,11,28 - Other,BMW,2
2016,11,28 - Other,BUIC,2
2016,11,28 - Other,CHEV,10
2016,11,28 - Other,CHEVROLET,6
2016,11,28 - Other,CHRY,4
2016,11,28 - Other,CHRYSER,1
2016,11,28 - Other,DODG,1
2016,11,28 - Other,DODGE,6
2016,11,28 - Other,FORD,27
2016,11,28 - Other,FREIGHTLINER,2
2016,11,28 - Other,GMC,9
2016,11,28 - Other,HOND,6
2016,11,28 - Other,HONDA,8
2016,11,28 - Other,HYUN,1
2016,11,28 - Other,HYUNDAI,1
2016,11,28 - Other,INFI,1
2016,11,28 - Other,INTERNATIONAL,1
2016,11,28 - Other,ISUZ,2
2016,11,28 - Other,JEEP,7
2016,11,28 - Other,LAND,1
2016,11,28 - Other,LEX,1
2016,11,28 - Other,LEXS,2
2016,11,28 - Other,LEXU,1
2016,11,28 - Other,LEXUS,2
2016,11,28 - Other,MACK,1
2016,11,28 - Other,MAZD,1
2016,11,28 - Other,MAZDA,2
2016,11,28 - Other,MERCURY,2
2016,11,28 - Other,MERZ,1
2016,11,28 - Other,NISS,6
2016,11,28 - Other,NISSAN,11
2016,11,28 - Other,RANG,3
2016,11,28 - Other,RNG ROV,1
2016,11,28 - Other,SATU,1
2016,11,28 - Other,SUBA,2
2016,11,28 - Other,SUBARU,2
2016,11,28 - Other,TOYOTA,6
2016,11,28 - Other,TOYT,10
2016,11,29 - Unknown,BICYCLE,3
2016,11,29 - Unknown,CHEVY,4
